VertexTo VertexFrom TimeStart TimeStop
1031429 1401668 1 1
1031429 1116894 1 1
1191726 1417630 1 1
1403664 232695 1 1
1403664 1195793 1 1
1403664 1299709 1 1
1403664 1360554 1 1
172113 1571523 1 1
172113 1273385 1 1
172113 177952 1 1
172113 122005 1 1
172113 1579443 1 1
172113 1428874 1 1
1403660 1262523 1 1
1309630 486643 1 1
1309630 1238017 1 1
1220279 1023926 1 1
1220279 427219 1 1
1220279 1230358 1 1
1069841 588087 1 1
1069841 1043941 1 1
1069841 143545 1 1
349021 141231 1 1
349021 1545599 1 1
349021 1369635 1 1
349021 102105 1 1
349021 1326738 1 1
349021 1407007 1 1
128216 260309 1 1
128216 1166034 1 1
596098021023484 2955038711023892 1 1
596098021027736 596098021025323 1 1
596098021027736 596098021023200 1 1
152752 1078072 1 1
152752 1118577 1 1
152752 623109 1 1
105441 1109329 1 1
105441 1127016 1 1
1048983 1230497 1 1
1351960 28737 1 1
1351960 1087746 1 1
1351960 1119780 1 1
121072 1586065 1 1
121072 19273 1 1
121072 157459 1 1
1163525 1366592 1 1
1163525 1589967 1 1
1163525 236634 1 1
1163525 1415237 1 1
1163525 358702 1 1
179034 1181270 1 1
179034 1147567 1 1
1168086 1329460 1 1
596098021028117 596098021028445 1 1
596098021028117 2955038711026774 1 1
596098021028117 596098021026887 1 1
596098021028117 2955038711026447 1 1
596098021028117 596098021021823 1 1
1143956 1579980 1 1
1189926 1275509 1 1
1189926 1144029 1 1
1189926 1046319 1 1
5786821411027012 1074932 1 1
5786821411027012 1245439 1 1
5786821411027012 1271324 1 1
1225776 1363799 1 1
1225776 1373743 1 1
1225776 121595 1 1
1225776 1395741 1 1
1225776 1256851 1 1
1225776 1428491 1 1
1225776 1400377 1 1
1225776 1262773 1 1
2955038711027744 1378061 1 1
2955038711027744 596098021024047 1 1
1476638 1190368 1 1
1142136 1317588 1 1
1142136 295196 1 1
1142136 1411881 1 1
1142136 1250836 1 1
1142136 142074 1 1
1142136 1113147 1 1
1142136 308767 1 1
1142136 1573693 1 1
236634 1366592 1 1
236634 1589967 1 1
236634 1163525 1 1
236634 1415237 1 1
236634 358702 1 1
1520134 1420244 1 1
1067478 1148704 1 1
1067478 1126273 1 1
1067478 292365 1 1
1067478 1167310 1 1
1067478 176791 1 1
1579443 1571523 1 1
1579443 1273385 1 1
1579443 177952 1 1
1579443 122005 1 1
1579443 172113 1 1
1579443 1428874 1 1
561394 1178202 1 1
561394 1501682 1 1
561394 1336874 1 1
561394 1462586 1 1
1111184 392563 1 1
1168459 1040066 1 1
1251534 1449015 1 1
1251534 1189144 1 1
1423294 1027492 1 1
1063797 1512064 1 1
1346360 123802 1 1
1211863 596098022026297 1 1
1211863 1098875 1 1
122783 1547481 1 1
122783 1199412 1 1
1212606 115412 1 1
157541 1006071 1 1
1129451 1405979 1 1
1460273 1275706 1 1
1460273 1330464 1 1
596098021022729 596098021028376 1 1
596098021022729 596098022026975 1 1
596098021022729 596098022027019 1 1
1564105 1095307 1 1
159792 1053682 1 1
159792 1353896 1 1
159792 1397279 1 1
159792 1006192 1 1
159792 1151888 1 1
1067212 200280 1 1
1067212 256064 1 1
238164 1237649 1 1
1290756 1204545 1 1
596098021028488 184075 1 1
1021141 1270281 1 1
1021141 1271804 1 1
1021141 1356295 1 1
1021141 1575207 1 1
1527233 1399958 1 1
1431240 1025720 1 1
138970 1057318 1 1
138970 1360302 1 1
138970 1283536 1 1
138970 1145671 1 1
138970 1242522 1 1
187630 1257288 1 1
187630 1484678 1 1
131483 1235297 1 1
1472804 596098021022320 1 1
1072845 1411924 1 1
1149486 1187279 1 1
1012162 119484 1 1
1012162 1169541 1 1
1012162 1087890 1 1
1372400 1177546 1 1
1372400 1102160 1 1
1372400 1318309 1 1
1262726 1500584 1 1
1262726 155229 1 1
1262726 1435369 1 1
1262726 1059326 1 1
1262726 1139775 1 1
171255 1451773 1 1
1256899 1077825 1 1
1256899 1499141 1 1
239829 206615 1 1
239829 1519862 1 1
239829 1357815 1 1
1564366 20349 1 1
1564366 250474 1 1
1064321 1511164 1 1
1343169 1364364 1 1
1343169 304005 1 1
1343169 1191051 1 1
1343169 1450641 1 1
1343169 1585357 1 1
1343169 302261 1 1
1343169 299393 1 1
1435369 1262726 1 1
1435369 1059326 1 1
1435369 1139775 1 1
1346770 1132825 1 1
1346770 1083613 1 1
1346770 172482 1 1
243810 1160456 1 1
243810 1077028 1 1
24493 1100752 1 1
24493 1465033 1 1
596098021022658 596098021021759 1 1
596098021022658 1123642 1 1
1332229 104645 1 1
1332229 1085735 1 1
1332229 248208 1 1
1111165 236495 1 1
1111165 1164398 1 1
1111165 184783 1 1
1111165 1483292 1 1
460960 1546349 1 1
156431 1504768 1 1
156431 217162 1 1
156431 1223625 1 1
334181 354162 1 1
334181 1082446 1 1
1130865 1151784 1 1
1130865 1083658 1 1
1130865 1536103 1 1
2449133521024041 1356379 1 1
2449133521024041 234534 1 1
2955038712025866 596098022028019 1 1
2955038712025866 596098021028320 1 1
129328 1438933 1 1
129328 1399046 1 1
129328 155846 1 1
1396176 1055794 1 1
1396176 1580891 1 1
596098021025578 1126454 1 1
596098021025578 1442468 1 1
596098021025578 300215 1 1
596098021025578 120290 1 1
596098021025578 596098022028057 1 1
596098021025578 2955038712025964 1 1
1177391 1510397 1 1
1236464 1537637 1 1
1236464 1199746 1 1
1236464 1211582 1 1
1236464 368407 1 1
1236464 1472295 1 1
1464151 1483673 1 1
47704 11554 1 1
1040820 1477665 1 1
1040820 112695 1 1
1040820 426283 1 1
1040820 145792 1 1
34649 1460457 1 1
34649 1533386 1 1
34649 1026350 1 1
1237403 1364983 1 1
1237403 1117530 1 1
1265575 111161 1 1
1265575 1083041 1 1
1406629 1547983 1 1
1253860 539100 1 1
1253860 1578329 1 1
1253860 1560668 1 1
1253860 1342532 1 1
1253860 16613 1 1
1253860 1282122 1 1
1016919 1411751 1 1
1016919 1558320 1 1
208035 1346355 1 1
208035 31971 1 1
208035 1201999 1 1
1302851 1441796 1 1
1302851 102598 1 1
1204968 1254264 1 1
1204968 1253937 1 1
1204968 1372161 1 1
1204968 1144879 1 1
1204968 446803 1 1
1428665 1037258 1 1
1428665 191318 1 1
1428665 344029 1 1
1428665 1486001 1 1
1428665 1224109 1 1
1428665 1549610 1 1
1428665 1025093 1 1
205952 1159823 1 1
205952 1108940 1 1
1170732 1398255 1 1
1046321 1203830 1 1
1046321 1503452 1 1
139548 1378117 1 1
139548 166671 1 1
139548 1217385 1 1
1236663 1207326 1 1
1236663 188722 1 1
1236663 1043986 1 1
1236663 1166207 1 1
1236663 1294360 1 1
1084056 1092115 1 1
1084056 1115564 1 1
1084056 1575142 1 1
1084056 1226689 1 1
1084056 1285371 1 1
1084056 161315 1 1
1084056 1281412 1 1
1084056 1031429 1 1
1084056 1401668 1 1
1084056 1116894 1 1
156058 105745 1 1
156058 1189540 1 1
156058 141279 1 1
156058 195034 1 1
127428 1031903 1 1
127428 1130471 1 1
127428 1489002 1 1
1284881 1138422 1 1
1284881 1156761 1 1
1284881 1520596 1 1
1284881 139958 1 1
1517133 1357678 1 1
228172 1008298 1 1
2955038711029259 596098021025224 1 1
1582153 1254957 1 1
178412 1370421 1 1
178412 466826 1 1
178412 1069684 1 1
178412 123012 1 1
431935 1125733 1 1
1505004 113270 1 1
1505004 1369761 1 1
1505004 256064 1 1
300403 1400892 1 1
300403 1214510 1 1
300403 1194863 1 1
1350102 1246341 1 1
1260937 1339359 1 1
1519862 206615 1 1
1519862 239829 1 1
1519862 1357815 1 1
1325738 1408667 1 1
1325738 1482384 1 1
1325738 1531135 1 1
1385562 1019092 1 1
1070380 1252643 1 1
1444729 1459942 1 1
1444729 1046630 1 1
1444729 1213319 1 1
1444729 1034045 1 1
1027585 1330915 1 1
1124828 1021168 1 1
1082446 354162 1 1
1082446 334181 1 1
1351184 1145671 1 1
1351184 1242522 1 1
162338 1328059 1 1
1338087 1475708 1 1
1338087 1546120 1 1
1430273 1386291 1 1
1428491 1363799 1 1
1428491 1275507 1 1
1428491 1373743 1 1
1428491 121595 1 1
1428491 1542709 1 1
1428491 1395741 1 1
1428491 1256851 1 1
1428491 1225776 1 1
1428491 1400377 1 1
1428491 1262773 1 1
1117530 1237403 1 1
1478399 1331322 1 1
1478399 1322835 1 1
209537 1291976 1 1
209537 232982 1 1
209537 1070366 1 1
209537 1209448 1 1
209537 1245798 1 1
1036247 1204229 1 1
1036247 1275807 1 1
1036247 515621 1 1
1420901 233588 1 1
140649 1003821 1 1
1292112 26554 1 1
1292112 1243383 1 1
292365 1148704 1 1
292365 1572296 1 1
292365 1067478 1 1
292365 1167310 1 1
292365 176791 1 1
1167846 1310458 1 1
163874 1179329 1 1
163874 1108348 1 1
163874 1550571 1 1
163874 1153154 1 1
163874 1232061 1 1
596098021026384 2955038712025930 1 1
596098021026384 2955038711023972 1 1
596098021026384 596098021028987 1 1
1174386 260773 1 1
1174386 1040772 1 1
1174386 1201712 1 1
2955038711025422 1220385 1 1
2955038711025422 1258700 1 1
140772 1024818 1 1
1059326 1057522 1 1
1059326 1500584 1 1
1059326 155229 1 1
1059326 1432125 1 1
1059326 1262726 1 1
1059326 1435369 1 1
1059326 1139775 1 1
1110976 1075220 1 1
1110976 1414770 1 1
1538388 1498394 1 1
1538388 1032615 1 1
1538388 1003590 1 1
1538388 1559717 1 1
1242391 272450 1 1
1242391 1086438 1 1
1102160 1177546 1 1
1102160 1372400 1 1
1102160 1318309 1 1
1429638 1383841 1 1
1429638 1381469 1 1
1126454 596098021025578 1 1
1126454 596098022028057 1 1
457724 1060719 1 1
457724 350811 1 1
1384456 1561586 1 1
1384456 128423 1 1
1384456 1080973 1 1
1296748 1039956 1 1
1350804 1498116 1 1
1070961 365566 1 1
2955038711025739 1442468 1 1
2955038711025739 300215 1 1
2955038711025739 120290 1 1
2955038711025739 596098021023998 1 1
1323320 106741 1 1
1316207 1384271 1 1
1316207 1195793 1 1
1316207 534348 1 1
1316207 1591353 1 1
1482384 1408667 1 1
1482384 1325738 1 1
1321385 1414770 1 1
1321385 1489246 1 1
1321385 1175672 1 1
2955038712027681 596098021025462 1 1
2955038712027681 2955038712027420 1 1
240088 1428542 1 1
240088 1528261 1 1
240088 1196699 1 1
166181 1144774 1 1
166181 1140878 1 1
166181 1253585 1 1
166181 1017679 1 1
166181 142681 1 1
1052952 596098021024423 1 1
1052952 596098021024345 1 1
1052952 1534414 1 1
2365 1051219 1 1
2365 1330275 1 1
1154746 377405 1 1
1154746 1438277 1 1
1154746 410084 1 1
1061240 1512109 1 1
1061240 230047 1 1
1061240 1335790 1 1
1301299 1537207 1 1
1301299 1586334 1 1
139293 1433175 1 1
139293 1564557 1 1
1558501 1519002 1 1
1256095 1095264 1 1
596098022027929 596098022027963 1 1
596098022027929 1091246 1 1
1072526 2955038711028953 1 1
1072526 596098021027938 1 1
1072526 2955038711029185 1 1
2449133523027071 138401 1 1
2449133523027071 1036143 1 1
2449133523027071 5786821411024072 1 1
257609 1533079 1 1
257609 239273 1 1
1126985 131742 1 1
1114917 1581087 1 1
1114917 1385026 1 1
1114917 155172 1 1
1114917 1312806 1 1
1114917 252128 1 1
1162933 1196545 1 1
555990 1169982 1 1
2955038712027775 596098021023504 1 1
2955038712027775 596098022026571 1 1
2955038712027775 2955038711021853 1 1
5786821411022765 398413 1 1
5786821411022765 2449133521026199 1 1
5786821411022765 126596 1 1
1404582 181817 1 1
1404582 1000276 1 1
1404582 133577 1 1
1347565 1414384 1 1
1347565 1485286 1 1
1347565 1526985 1 1
1347565 1291094 1 1
1196977 1019925 1 1
1089627 1265937 1 1
354667 2449133523026979 1 1
354667 1505043 1 1
354667 1385826 1 1
1306401 1519590 1 1
1306401 314335 1 1
1306401 1356949 1 1
1306401 1026369 1 1
1375766 1114595 1 1
1411924 1072845 1 1
1079150 1419334 1 1
1079150 332190 1 1
1079150 134768 1 1
596098022028181 1346784 1 1
222843 236992 1 1
1065668 1386374 1 1
1065668 360964 1 1
1183183 1277140 1 1
1183183 1377234 1 1
295205 1313276 1 1
1393386 1319221 1 1
1039956 1296748 1 1
1039953 2955038711022777 1 1
1220865 1228123 1 1
1221193 1164004 1 1
1221193 179273 1 1
1221193 1571290 1 1
102253 1147567 1 1
1333841 1477555 1 1
1134209 1115564 1 1
1134209 1503689 1 1
1134209 1285371 1 1
1134209 1208502 1 1
1134209 1031429 1 1
1134209 1116894 1 1
314046 1196153 1 1
314046 1496257 1 1
141779 1054594 1 1
141779 1476486 1 1
141779 1554987 1 1
141779 180527 1 1
596098021022994 596098021023376 1 1
596098021022994 596098021028376 1 1
596098021022994 596098022026975 1 1
184783 1164398 1 1
184783 1111165 1 1
184783 1483292 1 1
596098021025124 2955038711027196 1 1
1225760 1228123 1 1
1520303 1347607 1 1
135222 1553120 1 1
1546349 460960 1 1
147350 1468977 1 1
147350 1092964 1 1
147350 5470 1 1
147350 1465419 1 1
147350 1231398 1 1
147350 1303706 1 1
2955038711026447 596098021028445 1 1
2955038711026447 2955038711026774 1 1
2955038711026447 596098021026887 1 1
2955038711026447 596098021028117 1 1
2955038711026447 596098021021823 1 1
2955038711026447 2955038711026730 1 1
363977 226480 1 1
2955038711022024 1470359 1 1
596098021021746 596098021025869 1 1
596098021021746 1470895 1 1
1470895 596098021025869 1 1
1470895 596098021021746 1 1
1144879 1254264 1 1
1144879 1253937 1 1
1144879 1372161 1 1
1144879 1204968 1 1
1144879 446803 1 1
1354905 1273515 1 1
1294882 1453990 1 1
1342532 539100 1 1
1342532 1578329 1 1
1342532 1560668 1 1
1342532 1253860 1 1
1342532 16613 1 1
1342532 1282122 1 1
1124109 358522 1 1
1346355 208035 1 1
1346355 31971 1 1
1346355 1201999 1 1
1400377 1363799 1 1
1400377 1275507 1 1
1400377 1373743 1 1
1400377 121595 1 1
1400377 1542709 1 1
1400377 1395741 1 1
1400377 1256851 1 1
1400377 1225776 1 1
1400377 1428491 1 1
1400377 1262773 1 1
1258171 1552951 1 1
400910 1230989 1 1
1222647 1264288 1 1
1062783 5786821412025651 1 1
1062783 1029022 1 1
142074 1317588 1 1
142074 295196 1 1
142074 1411881 1 1
142074 1250836 1 1
142074 1142136 1 1
142074 1113147 1 1
142074 1573693 1 1
1326824 1118582 1 1
1326824 1115314 1 1
102105 141231 1 1
102105 349021 1 1
102105 1326738 1 1
102105 1407007 1 1
232617 1415474 1 1
1435792 1531507 1 1
1435792 1593304 1 1
1435792 1471061 1 1
1512064 1063797 1 1
1320342 1445879 1 1
251925 1288722 1 1
251925 1473378 1 1
251925 1152100 1 1
251925 226232 1 1
251925 1012404 1 1
251925 1479618 1 1
251925 1416155 1 1
251925 21838 1 1
1171430 1417187 1 1
24319 1050889 1 1
24319 1207326 1 1
24319 1294360 1 1
1218438 596098021024851 1 1
1218438 2955038711023616 1 1
1527228 1490635 1 1
196620 189606 1 1
196620 431740 1 1
196620 211741 1 1
196620 1265369 1 1
196620 212301 1 1
29462 1477098 1 1
2955038711028113 596098021023485 1 1
2955038711028113 596098021024930 1 1
2955038711028113 596098021021981 1 1
20376 1293800 1 1
1459967 346149 1 1
1459967 1292173 1 1
1459967 1420616 1 1
1459967 100328 1 1
1459967 1060424 1 1
1520637 105488 1 1
1520637 1109737 1 1
1356295 1270281 1 1
1356295 1166877 1 1
1356295 1271804 1 1
1356295 1021141 1 1
1356295 1575207 1 1
1356295 1045797 1 1
1086143 1148084 1 1
1086143 165630 1 1
1086143 246285 1 1
1442468 596098021025578 1 1
1442468 2955038711025739 1 1
1442468 300215 1 1
1442468 120290 1 1
1442468 596098022028057 1 1
1442468 596098021023998 1 1
211741 189606 1 1
211741 431740 1 1
211741 196620 1 1
211741 212301 1 1
1326738 141231 1 1
1326738 1369635 1 1
1326738 349021 1 1
1326738 102105 1 1
1326738 1407007 1 1
1477555 1333841 1 1
1380078 1315755 1 1
1380078 34316 1 1
1380078 1199246 1 1
1380078 1035699 1 1
1380078 1245443 1 1
1168675 1502665 1 1
260773 1174386 1 1
260773 130295 1 1
1420133 1100125 1 1
1192182 163733 1 1
1564557 1482176 1 1
1564557 139293 1 1
1332259 1149227 1 1
596098021025323 596098021027736 1 1
596098021025323 596098021023200 1 1
1270234 1215680 1 1
1270234 1217636 1 1
1183965 1075472 1 1
20201 28737 1 1
20201 1262523 1 1
20201 1119780 1 1
233588 1420901 1 1
1177388 101410 1 1
1115314 1118582 1 1
1115314 1326824 1 1
109908 1113650 1 1
1330464 1275706 1 1
1330464 1460273 1 1
1330464 1483192 1 1
1330464 1388774 1 1
1186468 1419113 1 1
2955038711025605 596098021028754 1 1
1186662 1249957 1 1
1186662 1279674 1 1
1417187 1171430 1 1
1007960 355539 1 1
1007960 114639 1 1
1231956 1242067 1 1
1118577 1078072 1 1
1118577 152752 1 1
1118577 623109 1 1
1215521 154093 1 1
1215521 1193376 1 1
1215521 1449061 1 1
1215521 1004927 1 1
1215521 150238 1 1
1226526 1573985 1 1
1489652 1104459 1 1
1489652 1365771 1 1
1489652 647997 1 1
1489652 161173 1 1
1489652 1086944 1 1
1539969 111576 1 1
1539969 1065819 1 1
1485763 102598 1 1
1265369 189606 1 1
1265369 196620 1 1
318918 1282676 1 1
318918 1570547 1 1
318918 1213542 1 1
1192509 1118663 1 1
1022173 1297780 1 1
1015903 1238339 1 1
1015903 173261 1 1
1489002 1031903 1 1
1489002 1130471 1 1
1489002 127428 1 1
1238700 1355342 1 1
1238700 144147 1 1
1238700 1433686 1 1
1238700 1554519 1 1
1357815 206615 1 1
1357815 1251344 1 1
1357815 239829 1 1
1357815 1519862 1 1
1357815 330388 1 1
1095852 1497805 1 1
1465324 325106 1 1
1428006 1263562 1 1
296725 102516 1 1
296725 12998 1 1
1123602 198965 1 1
1255528 1145187 1 1
1255528 232374 1 1
1255528 1227268 1 1
1255528 1452454 1 1
1150822 1113901 1 1
1150822 362790 1 1
596098021023953 2955038711026750 1 1
155172 1581087 1 1
155172 1385026 1 1
155172 1114917 1 1
155172 1312806 1 1
155172 252128 1 1
1478417 1549499 1 1
1478417 298876 1 1
1478417 1253510 1 1
125843 246560 1 1
125843 1312416 1 1
1388972 1431221 1 1
1388972 1038134 1 1
1093673 132214 1 1
596098022026328 596098021024903 1 1
1245443 1315755 1 1
1245443 34316 1 1
1245443 1199246 1 1
1245443 1035699 1 1
1245443 1380078 1 1
1195793 1384271 1 1
1195793 1403664 1 1
1195793 1316207 1 1
1195793 1299709 1 1
1195793 1360554 1 1
1525179 1214723 1 1
1525179 13134 1 1
1525179 115128 1 1
1525179 1439537 1 1
1156247 1286594 1 1
1156247 1012305 1 1
1282676 318918 1 1
1282676 1570547 1 1
1430203 1217645 1 1
1430203 1046927 1 1
259772 1150400 1 1
259772 1255861 1 1
259772 177768 1 1
259772 1317515 1 1
259772 1116335 1 1
259772 1047902 1 1
1489246 1414770 1 1
1489246 1321385 1 1
1489246 1175672 1 1
1043941 1251998 1 1
1043941 588087 1 1
1043941 1069841 1 1
1043941 143545 1 1
5786821411028230 5786821411026535 1 1
5786821411028230 5786821411027375 1 1
1496257 1196153 1 1
1496257 314046 1 1
161238 298876 1 1
232982 1291976 1 1
232982 209537 1 1
232982 1070366 1 1
232982 1209448 1 1
232982 1245798 1 1
185149 1366685 1 1
596098022027041 596098021022979 1 1
1312806 1385026 1 1
1312806 1114917 1 1
1312806 155172 1 1
1312806 252128 1 1
100328 346149 1 1
100328 1292173 1 1
100328 1420616 1 1
100328 1459967 1 1
100328 1060424 1 1
180527 1054594 1 1
180527 1476486 1 1
180527 1554987 1 1
180527 141779 1 1
1478252 1475844 1 1
299480 1064699 1 1
299480 1210901 1 1
299480 190368 1 1
299480 1019812 1 1
240729 1070342 1 1
240729 405018 1 1
103859 1001517 1 1
103859 1278201 1 1
1190698 1415380 1 1
1190698 140014 1 1
165954 1350727 1 1
165954 1268303 1 1
1475636 1117435 1 1
1475636 1512420 1 1
1059049 2955038711026331 1 1
1156409 334030 1 1
1156409 250834 1 1
1156409 1200417 1 1
1156409 1498082 1 1
1156409 1175293 1 1
1156409 212940 1 1
1156409 282245 1 1
233902 268049 1 1
233902 337267 1 1
233902 447504 1 1
233902 242834 1 1
233902 212325 1 1
1392179 217697 1 1
1392179 1369464 1 1
1164097 1148989 1 1
1164097 1314490 1 1
1164097 409241 1 1
1199412 1547481 1 1
1199412 122783 1 1
1169841 1463434 1 1
1169841 1547884 1 1
1169841 1163812 1 1
412940 1378256 1 1
1522898 137128 1 1
1522898 1189389 1 1
1522898 1262574 1 1
114639 355539 1 1
114639 1007960 1 1
293518 109795 1 1
293518 1190487 1 1
293518 225719 1 1
293518 168275 1 1
300215 596098021025578 1 1
300215 2955038711025739 1 1
300215 1442468 1 1
300215 120290 1 1
300215 596098022028057 1 1
300215 596098021023998 1 1
281960 445084 1 1
281960 1357941 1 1
281960 634311 1 1
281960 1255746 1 1
281960 1158041 1 1
129741 5786821411022970 1 1
129741 2449133521029461 1 1
1502327 1267641 1 1
1502327 1299228 1 1
515621 1204229 1 1
515621 29136 1 1
515621 1036247 1 1
1475708 1572067 1 1
1475708 1338087 1 1
1475708 1546120 1 1
1415237 1366592 1 1
1415237 1589967 1 1
1415237 1163525 1 1
1415237 236634 1 1
1415237 358702 1 1
445084 281960 1 1
445084 634311 1 1
445084 1255746 1 1
445084 1158041 1 1
210645 1240087 1 1
1019812 1463416 1 1
1019812 1064699 1 1
1019812 1210901 1 1
1019812 190368 1 1
1019812 299480 1 1
1365189 1489966 1 1
1365189 1272574 1 1
1365189 245098 1 1
270332 156714 1 1
623109 1078072 1 1
623109 101661 1 1
623109 152752 1 1
623109 1118577 1 1
1006192 1148084 1 1
1006192 1053682 1 1
1006192 165630 1 1
1006192 1397279 1 1
1006192 159792 1 1
1006192 246285 1 1
1006192 1151888 1 1
1013699 1154398 1 1
1515100 1506132 1 1
1133097 1494687 1 1
386417 1314973 1 1
246285 1148084 1 1
246285 1053682 1 1
246285 165630 1 1
246285 1086143 1 1
246285 1006192 1 1
246285 1151888 1 1
1327015 24023 1 1
1398033 1370286 1 1
1398033 1486780 1 1
1398033 1571705 1 1
1398033 1273730 1 1
1398033 1027010 1 1
1398033 259810 1 1
1243903 1000276 1 1
1166805 1076993 1 1
105257 227365 1 1
1127916 119888 1 1
1187849 1273163 1 1
1076830 1331441 1 1
1076830 1086436 1 1
534348 1316207 1 1
1196699 1528261 1 1
1196699 240088 1 1
102516 296725 1 1
102516 244365 1 1
102516 12998 1 1
102516 1154776 1 1
1299709 1403664 1 1
1299709 1195793 1 1
1299709 1360554 1 1
1027010 1370286 1 1
1027010 1486780 1 1
1027010 1571705 1 1
1027010 1273730 1 1
1027010 1398033 1 1
1027010 259810 1 1
1364102 1354245 1 1
1414617 310677 1 1
339855 1016420 1 1
1300809 1109817 1 1
1300809 1044571 1 1
1587914 1465548 1 1
1587914 1552381 1 1
1552381 1465548 1 1
1552381 1587914 1 1
1041247 369281 1 1
1456522 1578325 1 1
1407007 141231 1 1
1407007 1369635 1 1
1407007 349021 1 1
1407007 102105 1 1
1407007 1326738 1 1
1152953 344504 1 1
1308364 1286843 1 1
1286594 1056431 1 1
1286594 1156247 1 1
1286594 1012305 1 1
1503452 1203830 1 1
1503452 1046321 1 1
1209577 156466 1 1
1484406 1116127 1 1
1484406 386607 1 1
1484406 1427400 1 1
1484406 1278196 1 1
1484406 125779 1 1
596098021025224 2955038711029259 1 1
596098021025224 596098021026319 1 1
596098021025224 2955038711027196 1 1
1523943 289774 1 1
1523943 1098875 1 1
1523943 1446429 1 1
1149227 1332259 1 1
